"Metabolite","z6DDL","p","padj"
"Saccharolipids_Classy",-0.0281937978379231,0.764862710718448,0.993358457441224
"Secondary_amines_Classy",0.520879120879121,0.0561539273437026,0.853427351672921
"Sphingolipids_Classy",-0.0612668743509865,0.530728009337181,0.993358457441224
"Steroids_and_steroid_derivatives_Classy",0.010471080249349,0.911563872802717,0.993358457441224
"Substituted_imidazoles_Classy",0.198529411764706,0.444950543678809,0.993358457441224
"Sugar_acids_and_derivatives_Classy",0.000804860727530971,0.993188637414414,0.998282335677869
"Sulfenyl_compounds_Classy",-0.219480519480519,0.339110591511133,0.993358457441224
"Sulfuric_acid_esters_Classy",0.13656278229449,0.224111932591177,0.993358457441224
"Sulfuric_acid_monoesters_Classy",0.13656278229449,0.224111932591177,0.993358457441224
"Tannins_Classy",-0.196428571428571,0.482898756271633,0.993358457441224
"Tertiary_amines_Classy",-0.202688486265342,0.12365840555193,0.853427351672921
"Tetraalkylammonium_salts_Classy",0.121723002195755,0.199027225166542,0.993358457441224
"Tetrapyrroles_and_derivatives_Classy",-0.193627450980392,0.456496928548754,0.993358457441224
"Thiadiazoles_Classy",-0.495098039215686,0.0433144165099355,0.853427351672921
"Thioacetals_Classy",-0.0318627450980392,0.903376844718889,0.993358457441224
"Thiosulfinic_acid_esters_Classy",0.0133629876749143,0.890310440090569,0.993358457441224
"Triazines_Classy",0.314685314685315,0.319138785503305,0.993358457441224
"Triazinones_Classy",0.314685314685315,0.319138785503305,0.993358457441224
"Tricarboxylic_acids_and_derivatives_Classy",-0.00909455420281403,0.933371974681885,0.993358457441224
"Triterpenoids_Classy",-0.0230126467931346,0.838414711481642,0.993358457441224
"Xanthines_Classy",-0.12035074899525,0.324608809523998,0.993358457441224
